"Block Id";"Id";"Name";"Description";"DataType Id";"Comment"
"S21.G00.70";"012";"Identifiant technique Affiliation";"Identifiant de l'affiliation au contrat de Prévoyance. Cet identifiant technique est interne au message et doit être unique pour chacune des affiliations du salarié concerné. _x000D_
Dans une déclaration mensuelle, il permet de faire le lien avec la ou les bases assujetties déclarées, via la rubrique ""Identifiant technique Affiliation - 21.G00.78.005"".";"Type_Alphanumeric_5-5_regex";"PrevoyanceAffiliation.IdentifiantTechniqueAffiliation"
"S21.G00.70";"013";"Identifiant technique Adhésion";"Identifiant de l'adhésion au contrat de Prévoyance, Santé, Retraite supplémentaire. Cet identifiant doit correspondre à la valeur de la rubrique ""S21.G00.15.005"" déclarée dans un bloc ""Adhésion Prévoyance, Santé, Retraite supplémentaire"" S21.G00.15. Il permet de faire le lien avec les blocs décrivant les données de gestion du contrat Prévoyance, Santé, Retraite supplémentaire dans le message.";"Identifiant_Technique_Adhesion";"PrevoyanceAffiliation.IdentifiantTechniqueAdhesion"
"S21.G00.70";"014";"Date de début de l’affiliation";"La rubrique ""Date de début de l'affiliation"" est conditionnelle et doit seulement être renseignée dans certains cas très précis, lorsque la date de début d'affiliation au contrat OC ne correspond pas à la date de début du contrat de travail : nouvelle affiliation liée à un changement d'établissement ou à un changement de statut catégoriel, fin d'une dispense d'affiliation, etc. La liste complète des cas d’utilisation de cette rubrique est disponible sur www.dsn-info.fr";"Date_JJMMAAAA_21";"PrevoyanceAffiliation.DateDebut"
"S21.G00.70";"015";"Date de fin de l’affiliation";"La rubrique ""Date de fin de l'affiliation"" est conditionnelle et doit seulement être renseignée dans certains cas très précis, lorsque la demande de radiation du contrat OC ne découle pas d'une fin du contrat de travail, mais d'un événement tel qu'un changement d'établissement, un changement de statut catégoriel, une dispense d'afffiliation, etc. La liste complète des cas d’utilisation de cette rubrique est disponible sur www.dsn-info.fr";"Date_JJMMAAAA_21";"PrevoyanceAffiliation.DateFin"
"S21.G00.73";"001";"Régime local Alsace-Moselle";"Code indiquant si l'ayant-droit bénéficie du régime local Alsace Moselle en complément du régime de base.";"DSN_Alsace_Moselle";"AyantDroit.RegimeAlsaceMoselle"
"S21.G00.73";"002";"Code option";"Option définie dans le contrat de Prévoyance, choisie pour l'ayant-droit et pouvant être différente de celle retenue pour le salarié. Les valeurs de ce code sont fournies par l'organisme de prévoyance et sont à renseigner sur sa demande.";"Type_Alphanumeric_1-30";"AyantDroit.CodeOption"
"S21.G00.73";"003";"Type";"Le type qualifie la nature de l'ayant-droit (adulte, enfant ou autre).";"DSN_Ayant_Droit_Type";"AyantDroit.Type"
"S21.G00.73";"004";"Date de début de rattachement à l'ouvrant-droit";"Date de début de rattachement de l'ayant-droit au salarié dans le cadre du contrat de Prévoyance concerné.";"Date_JJMMAAAA";"AyantDroit.DateDebutRattachementOuvrantDroit"
"S21.G00.73";"005";"Date de naissance";"Date de naissance de l'ayant droit au format JJMMAAAA avec AAAA = 19nn ou 20nn.";"Date_JJMMAAAA";"AyantDroit.DateNaissance"
"S21.G00.73";"006";"Nom de famille";"Nom de famille de l'ayant-droit, exprimé selon les mêmes contraintes que la donnée S21.G00.30.002 (Nom de famille) du sous groupe ""Individu"".";"Type_Alphanumeric_1-80";"AyantDroit.NomFamille"
"S21.G00.73";"007";"Numéro d'inscription au répertoire";"NIR (numéro d'inscription au répertoire des personnes physiques de l'INSEE) de l'ayant droit._x000D_
Cette rubrique n'est pas exigée pour des enfants ne disposant pas d'un NIR propre._x000D_
Le Nir doit avoir la forme SAAMMDDCCCNNN avec :_x000D_
S = sexe de la personne physique doit être égal à 1 ou 2_x000D_
AA = année de naissance de la personne physique doit être comprise entre 00 et 99_x000D_
MM = mois de naissance de la personne physique doit être compris entre 01 et 12 ou entre 30 et 42 ou entre 50 et 99 ou égal à 20_x000D_
DD = département de naissance de la personne physique doit être compris entre 01 et 99 ou être égal à 2A ou 2B_x000D_
CCC = commune de naissance de la personne physique doit être comprise entre 001 et 999_x000D_
NNN = numéro d'inscription la personne physique au registre d'état civil doit être compris entre 001 et 999_x000D_
En l'absence de NIR ou du NIR complet (13 caractères) il est obligatoire de remplir la rubrique en indiquant le code sexe 1 ou 2 puis en complétant les 12 autres caractères par des 9._x000D_
Ne pas utiliser les numéros provisoires reconnaissables par leur premier caractère égal à 7 ou 8.";"DSN_NIR";"AyantDroit.Nir"
"S21.G00.73";"008";"NIR ouvrant-droit régime de base maladie";"NIR auquel l'ayant droit est rattaché, à renseigner seulement si ce NIR est différent de celui du salarié renseigné en S21.G00.30.001._x000D_
Le Nir doit avoir la forme SAAMMDDCCCNNN avec :_x000D_
S = sexe de la personne physique doit être égal à 1 ou 2_x000D_
AA = année de naissance de la personne physique doit être comprise entre 00 et 99_x000D_
MM = mois de naissance de la personne physique doit être compris entre 01 et 12 ou entre 30 et 42 ou entre 50 et 99 ou égal à 20_x000D_
DD = département de naissance de la personne physique doit être compris entre 01 et 99 ou être égal à 2A ou 2B_x000D_
CCC = commune de naissance de la personne physique doit être comprise entre 001 et 999_x000D_
NNN = numéro d'inscription la personne physique au registre d'état civil doit être compris entre 001 et 999_x000D_
En l'absence de NIR ou du NIR complet (13 caractères) il est obligatoire de remplir la rubrique en indiquant le code sexe 1 ou 2 puis en complétant les 12 autres caractères par des 9._x000D_
Ne pas utiliser les numéros provisoires reconnaissables par leur premier caractère égal à 7 ou 8.";"DSN_NIR";"AyantDroit.NirOuvrantDroitRegimeBaseMaladie"
"S21.G00.73";"009";"Prénoms";"Prénoms de l'ayant-droit, exprimés selon les mêmes contraintes que pour la  donnée  S21.G00.30.004 (Prénoms) du sous groupe""Individu"".";"Type_Alphanumeric_1-80";"AyantDroit.Prenoms"
"S21.G00.73";"010";"Code organisme d'affiliation à l'assurance maladie";"Code de la Caisse Primaire d'Assurance Maladie pour l'ayant-droit concerné (ou autre code équivalent si l'ayant-droit ne relève pas du régime général).";"Type_Alphanumeric_1-30";"AyantDroit.CodeOrganismeAffiliationAssuranceMaladie"
"S21.G00.73";"011";"Date de fin de rattachement à l'ouvrant-droit";"Date de fin du rattachement de l'ayant-droit au salarié dans le cadre du contrat de Prévoyance concerné.";"Date_JJMMAAAA_20";"AyantDroit.DateFinRattachementOuvrantDroit"
"S21.G00.71";"002";"Code régime Retraite Complémentaire";"Indiquer le code de l’organisme ou le code du régime de retraite complémentaire ou du régime spécial auquel est affilié l'individu. ";"DSN_Code_Reg_Retraite_Comp";"RetraiteComplementaire.CodeRetraiteComplementaire"
"S21.G00.71";"003";"Référence adhésion employeur";"Numéro de contrat immatriculation employeur attribué par le régime de retraite complémentaire.";"DSN_Reference_Adhesion";"RetraiteComplementaire.ReferenceAdhesionEmployeur"
"S21.G00.50";"001";"Date de versement";"Date à laquelle le débiteur effectue le versement. Cette date peut différer de la date à laquelle le salarié perçoit effectivement le versement, de même qu'elle peut différer de la date ""d'arrêt de saisie"" pour lancement du traitement de paie.";"Date_JJMMAAAA_20";"VersementIndividu.Date"
"S21.G00.50";"002";"Rémunération nette fiscale";"Le salaire imposable est un salaire net, c'est-à-dire après déduction des cotisations sociales obligatoires (Sécurité sociale, vieillesse, retraite complémentaire et prévoyance/santé collective obligatoire), exception faite des contributions non déductibles (CSG en partie et CRDS dans son intégralité)._x000D_
Elle est obtenue par la Base nette imposable à l'impôt sur le revenu moins les indemnités d'expatriation, d'impatriation et moins les indemnités de préretraite versées par l'employeur.";"Montant_ZNS_4_12_2_N_Z";"VersementIndividu.NetFiscal"
"S21.G00.50";"003";"Numéro de versement";"Numéro valorisé par le débiteur permettant de distinguer deux versements au même salarié survenant le même jour.";"Nombre_ZNS_2_2";"VersementIndividu.Numero"
"S21.G00.50";"004";"Montant net versé";"Il s’agit du montant perçu par l’individu.";"Montant_ZNS_4_12_2_N_Z";"VersementIndividu.NetVersé"
"S21.G00.50";"005";"Rémunération nette fiscale potentielle";"Donnée à renseigner dans le cas où le déclarant n'est pas en capacité de connaître le caractère imposable du revenu versé. Pour ce cas précis la rubrique ""Rémunération nette fiscale - S21.G00.50.002"" doit être renseignée à zéro._x000D_
Cette rubrique peut également être à valoriser dans certains cas spécifiques : contrats à durée déterminée n’excédant pas deux mois ou à terme imprécis par exemple. Ces cas sont documentés par voie de fiche consigne sur DSNinfo.fr.";"Montant_ZNS_4_12_2_N_Z";"VersementIndividu.NetFiscalPotentielle"
"S21.G00.50";"006";"Taux de prélèvement à la source";"Taux de prélèvement à la source précompté appliqué sur le mois de versement.";"Taux_4_5";"VersementIndividu.TauxPAS"
"S21.G00.50";"007";"Type du taux de prélèvement à la source";"Il s’agit de la nature du taux appliqué.";"Taux_Prelevement_Source";"VersementIndividu.TypeTauxPAS"
"S21.G00.50";"008";"Identifiant du taux de prélèvement à la source";"Identifiant du taux porté par le CRM PAS (compte rendu métier du Prélèvement à la source) transmis par la DGFIP. En cas de contrat à durée déterminée dont le terme initial n’excède pas deux mois ou dont le terme est imprécis cette rubrique doit être valorisée à « -1 ».";"Nombre_1_18";"VersementIndividu.IdTauxPAS"
"S21.G00.50";"009";"Montant de prélèvement à la source ";"Montant de prélèvement à la source précompté calculé à partir du montant de la rémunération nette fiscale et du taux à lui appliquer. Il prend en compte la règle de l’arrondi sur les deux décimales après la virgule, en application des articles 1657 et 1724 du Code général des impôts._x000D_
Exemple : Si le montant de PAS calculé s’élève à 120,5678 €, la somme à renseigner dans cette rubrique sera 120,57 €.";"Montant_ZNS_4_12_2_N_Z";"VersementIndividu.MontantPAS"
"S21.G00.51";"001";"Date de début de période de paie";"Date de début de période à laquelle la rémunération est rattachée.";"Date_JJMMAAAA_20";"Remuneration.DateDebut"
"S21.G00.51";"002";"Date de fin de période de paie";"Date de fin de période à laquelle la rémunération est rattachée.";"Date_JJMMAAAA_20";"Remuneration.DateFin"
"S21.G00.51";"010";"Numéro du contrat";"Identifiant unique du contrat de travail.";"Type_Alphanumeric_5-20";"Remuneration.NumeroContrat"
"S21.G00.51";"011";"Type";"Type d'élément de rémunération et dans certains cas une base d'indemnisation._x000D__x000D_
Concernant le type ""002 - Salaire brut soumis à contributions d'Assurance chômage"" : _x000D__x000D_
Les ressources de l'assurance chômage résultent essentiellement des contributions des employeurs et des salariés assises sur les rémunérations brutes, c'est-à-dire avant déduction des retenues obligatoires ou facultatives (ex : cotisations de sécurité sociale, contribution sociale généralisée CSG, cotisations des régimes complémentaires de retraite et de prévoyance), dans la limite d'un plafond. Ces contributions sont assises sur les rémunérations brutes plafonnées, soit, sauf cas particuliers définis par une annexe (au règlement du RAC), sur l'ensemble des rémunérations entrant dans l'assiette des cotisations de sécurité sociale prévues aux articles L. 242-1 et suivants du code de la sécurité sociale._x000D__x000D_
Le salaire brut soumis à contributions d'Assurance chômage doit contenir uniquement les éléments de salaire. Il ne doit pas inclure les primes et indemnités relatives à la rupture du contrat de travail._x000D__x000D_
Le salaire rétabli doit toujours être déclaré pour la période de paie courante dans la DSN mensuelle. Ceci permet d'en disposer autant que de besoin pour les traitements futurs._x000D_
Le salaire de base (type 010) correspond à la rémunération brute habituelle du salarié, à l'exclusion des compléments de salaire qu'ils soient légaux, conventionnels ou attribués à l’initiative de l’employeur, et notamment la prime d'ancienneté, la prime de vacance, le 13ème mois, les primes allouées à raison de la situation familiale, les avantages en espèces et en nature, les gratifications, les pourboires, les rémunérations des heures complémentaires ou supplémentaires. Il correspond généralement à la première ligne du bulletin de salaire.";"DSN_Renumeration_Type";"Remuneration.Type"
